,device_type,user_id
10394,Apple,user_11232
10395,Apple,user_11608
10396,Apple,user_10457
10397,Apple,user_10402
10398,Apple,user_14508
10399,Apple,user_13290
10400,Apple,user_14213
10401,Apple,user_16273
10402,Apple,user_16101
10403,Apple,user_14237
10404,Apple,user_18428
10405,Apple,user_16231
10406,Apple,user_19370
10407,Apple,user_10976
10408,Apple,user_14451
10409,Apple,user_17324
10410,Apple,user_11936
10411,Apple,user_11712
10412,Apple,user_13680
10413,Apple,user_13155
10414,Apple,user_10419
10415,Apple,user_16079
10416,Apple,user_19172
10417,Apple,user_12242
10418,Apple,user_16839
10419,Apple,user_19006
10420,Apple,user_10415
10421,Apple,user_10826
10422,Apple,user_16557
10423,Apple,user_18628
10424,Apple,user_18816
10425,Apple,user_11226
10426,Apple,user_17965
10427,Apple,user_15170
10428,Apple,user_16941
10429,Apple,user_12460
10430,Apple,user_10188
10431,Apple,user_17254
10432,Apple,user_18327
10433,Apple,user_12472
10434,Apple,user_11492
10435,Apple,user_13885
10436,Apple,user_14903
10437,Apple,user_13595
10438,Apple,user_14459
10439,Apple,user_18604
10440,Apple,user_15457
10441,Apple,user_16684
10442,Apple,user_17199
10443,Apple,user_18837
10444,Apple,user_13282
10445,Apple,user_19375
10446,Android,user_7034
10447,Android,user_7529
10448,Android,user_4919
10449,Android,user_6890
10450,Android,user_6525
10451,Android,user_6068
10452,Android,user_6445
10453,Android,user_9718
10454,Android,user_667
10455,Android,user_4498
10456,Android,user_9394
10457,Android,user_7768
10458,Android,user_9622
10459,Android,user_6038
10460,Android,user_4425
10461,Android,user_6893
10462,Android,user_2528
10463,Android,user_8623
10464,Android,user_6465
10465,Android,user_2829
10466,Android,user_311
10467,Android,user_3007
10468,Android,user_6234
10469,Android,user_3588
10470,Android,user_2598
10471,Android,user_7234
10472,Android,user_1759
10473,Android,user_6000
10474,Android,user_6303
10475,Android,user_6018
10476,Android,user_3999
10477,Android,user_9601
10478,Android,user_3135
10479,Android,user_6595
10480,Android,user_8173
10481,Android,user_7790
10482,Android,user_8144
10483,Android,user_6834
10484,Android,user_1389
10485,Android,user_2927
10486,Android,user_2993
10487,Android,user_6413
10488,Android,user_409
10489,Android,user_3449
10490,Android,user_9604
10491,Android,user_5279
10492,Android,user_6256
10493,Android,user_1340
10494,Android,user_6937
10495,Android,user_3845
10496,Android,user_9440
10497,Android,user_2998
10498,Android,user_5198
10499,Android,user_8343
10500,Android,user_7964
10501,Android,user_3326
10502,Android,user_989
10503,Android,user_3366
10504,Android,user_7503
10505,Android,user_5263
10506,Android,user_9273
10507,Android,user_7167
10508,Android,user_8473
10509,Android,user_508
10510,Android,user_2247
10511,Android,user_2312
10512,Android,user_6513
10513,Android,user_5574
10514,Android,user_9254
10515,Android,user_4674
10516,Android,user_4265
10517,Android,user_1378
10518,Android,user_2650
10519,Android,user_8188
10520,Android,user_1601
10521,Android,user_5214
10522,Android,user_8714
10523,Android,user_5781
10524,Android,user_3242
10525,Android,user_8209
10526,Android,user_8855
10527,Android,user_3129
10528,Android,user_883
10529,Android,user_5580
10530,Android,user_687
10531,Android,user_4698
10532,Android,user_6271
10533,Android,user_3037
10534,Android,user_9911
10535,Android,user_5785
10536,Android,user_9625
10537,Android,user_17924
10538,Android,user_16504
10539,Android,user_10326
10540,Android,user_12095
10541,Android,user_18616
10542,Android,user_14432
10543,Android,user_17146
10544,Android,user_10653
10545,Android,user_16414
10546,Android,user_16942
10547,Android,user_15413
10548,Android,user_14288
10549,Android,user_12029
10550,Android,user_14825
10551,Android,user_17680
10552,Android,user_12976
10553,Android,user_15989
10554,Android,user_18872
10555,Android,user_16538
10556,Android,user_12719
10557,Android,user_13627
10558,Android,user_16391
10559,Android,user_16631
10560,Android,user_14619
10561,Android,user_16937
10562,Android,user_18117
10563,Android,user_17496
10564,Android,user_14096
10565,Android,user_17342
10566,Android,user_12024
10567,Android,user_17242
10568,Android,user_16214
10569,Android,user_10906
10570,Android,user_18740
10571,Android,user_15500
10572,Android,user_17558
10573,Android,user_10504
10574,Android,user_17362
10575,Android,user_13189
10576,Android,user_14027
10577,Android,user_10725
10578,Android,user_15245
10579,Android,user_19330
10580,Android,user_18771
10581,Android,user_11171
10582,Android,user_15250
10583,Android,user_12684
10584,Android,user_10960
10585,Android,user_17898
10586,Android,user_12480
10587,Android,user_16084
10588,Android,user_14598
10589,Android,user_15896
10590,Android,user_15768
10591,Android,user_13697
10592,Android,user_14173
10593,Android,user_15666
10594,Android,user_17005
10595,Android,user_15319
10596,Android,user_10605
10597,Android,user_10966
10598,Android,user_16494
10599,Android,user_17706
10600,Android,user_10139
10601,Android,user_15747
10602,Android,user_10986
10603,Android,user_13344
10604,Android,user_18543
10605,Android,user_17903
10606,Android,user_14551
10607,Android,user_10230
10608,Android,user_14501
10609,Android,user_10845
10610,Android,user_16342
10611,Android,user_12325
10612,Android,user_15145
10613,Android,user_11465
10614,Android,user_18624
10615,Android,user_16827
10616,Android,user_12197
10617,Android,user_15353
10618,Unknown,user_2547
10619,Apple,user_4752
10620,Apple,user_359
10621,Apple,user_9041
10622,Apple,user_4889
10623,Apple,user_601
10624,Apple,user_7145
10625,Apple,user_3711
10626,Apple,user_1863
10627,Apple,user_4892
10628,Apple,user_3824
10629,Apple,user_6503
10630,Apple,user_700
10631,Apple,user_5350
10632,Apple,user_7066
10633,Apple,user_4496
10634,Apple,user_9355
10635,Apple,user_9550
10636,Apple,user_6958
10637,Apple,user_7131
10638,Apple,user_8576
10639,Apple,user_741
10640,Apple,user_5448
10641,Apple,user_1466
10642,Apple,user_8700
10643,Apple,user_9730
10644,Apple,user_6609
10645,Apple,user_9349
10646,Apple,user_7614
10647,Apple,user_2642
10648,Apple,user_451
10649,Apple,user_8287
10650,Apple,user_9766
10651,Apple,user_7729
10652,Apple,user_9449
10653,Apple,user_2793
10654,Apple,user_7130
10655,Apple,user_5632
10656,Apple,user_1225
10657,Apple,user_4195
10658,Apple,user_2208
10659,Apple,user_7223
10660,Apple,user_6391
10661,Apple,user_8556
10662,Apple,user_2132
10663,Apple,user_4121
10664,Apple,user_2958
10665,Apple,user_3317
10666,Apple,user_6719
10667,Apple,user_1414
10668,Apple,user_321
10669,Apple,user_3337
10670,Apple,user_8813
10671,Apple,user_781
10672,Apple,user_8905
10673,Apple,user_9634
10674,Apple,user_334
10675,Apple,user_4181
10676,Apple,user_5129
10677,Apple,user_5347
10678,Apple,user_5283
10679,Apple,user_5391
10680,Apple,user_5060
10681,Apple,user_9057
10682,Apple,user_1835
10683,Apple,user_8845
10684,Apple,user_5712
10685,Apple,user_53
10686,Apple,user_1901
10687,Apple,user_719
10688,Apple,user_9379
10689,Apple,user_664
10690,Apple,user_488
10691,Apple,user_6848
10692,Apple,user_2284
10693,Apple,user_8625
10694,Apple,user_6438
10695,Apple,user_8972
10696,Apple,user_3071
10697,Apple,user_9461
10698,Apple,user_8872
10699,Apple,user_7690
10700,Apple,user_9894
10701,Apple,user_310
10702,Apple,user_3566
10703,Apple,user_8691
10704,Apple,user_4005
10705,Apple,user_3093
10706,Apple,user_986
10707,Apple,user_2939
10708,Apple,user_4448
10709,Apple,user_1560
10710,Apple,user_5071
10711,Apple,user_6483
10712,Apple,user_5297
10713,Apple,user_3941
10714,Apple,user_6948
10715,Apple,user_6089
10716,Apple,user_9364
10717,Apple,user_6454
10718,Apple,user_17678
10719,Apple,user_18858
10720,Apple,user_13475
10721,Apple,user_15523
10722,Apple,user_10593
10723,Apple,user_15633
10724,Apple,user_15474
10725,Apple,user_11369
10726,Apple,user_17174
10727,Apple,user_10098
10728,Apple,user_15366
10729,Apple,user_17616
10730,Apple,user_11896
10731,Apple,user_10253
10732,Apple,user_13359
10733,Apple,user_16462
10734,Apple,user_10856
10735,Apple,user_13302
10736,Apple,user_17963
10737,Apple,user_12718
10738,Apple,user_19022
10739,Apple,user_10980
10740,Apple,user_11475
10741,Apple,user_16285
10742,Apple,user_13357
10743,Apple,user_11798
10744,Apple,user_16096
10745,Apple,user_19087
10746,Apple,user_11006
10747,Apple,user_17353
10748,Apple,user_17234
10749,Apple,user_13979
10750,Apple,user_10162
10751,Apple,user_19124
10752,Apple,user_15579
10753,Apple,user_17107
10754,Apple,user_11318
10755,Apple,user_14789
10756,Apple,user_13379
10757,Apple,user_10349
10758,Apple,user_17636
10759,Apple,user_10305
10760,Apple,user_10540
10761,Apple,user_11357
10762,Apple,user_19340
10763,Apple,user_10027
10764,Apple,user_17299
10765,Apple,user_18454
10766,Apple,user_18113
10767,Apple,user_18795
10768,Apple,user_14727
10769,Apple,user_12179
10770,Apple,user_10641
10771,Apple,user_17575
10772,Apple,user_18464
10773,Apple,user_12224
10774,Apple,user_18803
10775,Apple,user_11597
10776,Apple,user_15884
10777,Apple,user_19239
10778,Apple,user_17618
10779,Apple,user_15549
10780,Apple,user_17236
10781,Apple,user_16900
10782,Apple,user_11866
10783,Apple,user_19289
10784,Apple,user_13931
10785,Apple,user_13653
10786,Apple,user_17230
10787,Apple,user_18548
10788,Apple,user_17574
10789,Apple,user_18722
10790,Apple,user_11239
10791,Apple,user_15611
10792,Apple,user_16641
10793,Apple,user_13719
10794,Apple,user_15280
10795,Apple,user_16791
10796,Apple,user_12632
10797,Apple,user_17787
10798,Apple,user_11020
10799,Apple,user_13907
10800,Apple,user_16033
10801,Apple,user_14089
10802,Apple,user_18504
10803,Apple,user_18936
10804,Apple,user_10795
10805,Apple,user_15703
10806,Apple,user_13706
10807,Apple,user_14706
10808,Apple,user_13156
10809,Apple,user_15045
10810,Apple,user_14177
10811,Apple,user_11345
10812,Apple,user_16591
10813,Android,user_2828
10814,Android,user_3409
10815,Android,user_8189
10816,Android,user_890
10817,Android,user_1090
10818,Android,user_3813
10819,Android,user_5857
10820,Android,user_5540
10821,Android,user_1700
10822,Android,user_5576
10823,Android,user_1438
10824,Android,user_6498
10825,Android,user_3736
10826,Android,user_8115
10827,Android,user_4106
10828,Android,user_6361
10829,Android,user_5093
10830,Android,user_7817
10831,Android,user_3485
10832,Android,user_4767
10833,Android,user_1401
10834,Android,user_1562
10835,Android,user_7835
10836,Android,user_6170
10837,Android,user_6778
10838,Android,user_8481
10839,Android,user_2311
10840,Android,user_8829
10841,Android,user_5675
10842,Android,user_1606
10843,Android,user_9212
10844,Android,user_4933
10845,Android,user_3367
10846,Android,user_3463
10847,Android,user_4446
10848,Android,user_7731
10849,Android,user_3087
10850,Android,user_5973
10851,Android,user_7155
10852,Android,user_2546
10853,Android,user_3893
10854,Android,user_230
10855,Android,user_7224
10856,Android,user_7295
10857,Android,user_8378
10858,Android,user_4506
10859,Android,user_8315
10860,Android,user_7573
10861,Android,user_7062
10862,Android,user_4007
10863,Android,user_4876
10864,Android,user_4836
10865,Android,user_7136
10866,Android,user_1291
10867,Android,user_3085
10868,Android,user_6743
10869,Android,user_6085
10870,Android,user_7115
10871,Android,user_2421
10872,Android,user_131
10873,Android,user_7042
10874,Android,user_2774
10875,Android,user_9831
10876,Android,user_7644
10877,Android,user_8114
10878,Android,user_8583
10879,Android,user_6607
10880,Android,user_8973
10881,Android,user_2096
10882,Android,user_7875
10883,Android,user_2540
10884,Android,user_7933
10885,Android,user_8666
10886,Android,user_3203
10887,Android,user_2307
10888,Android,user_9069
10889,Android,user_6614
10890,Android,user_579
10891,Android,user_1812
10892,Android,user_3155
10893,Android,user_2718
10894,Android,user_8171
10895,Android,user_3928
10896,Android,user_7846
10897,Android,user_1026
10898,Android,user_5216
10899,Android,user_1897
10900,Android,user_9803
10901,Android,user_6272
10902,Android,user_5304
10903,Android,user_481
10904,Android,user_374
10905,Android,user_10250
10906,Android,user_16837
10907,Android,user_17294
10908,Android,user_18727
10909,Android,user_16537
10910,Android,user_13704
10911,Android,user_16127
10912,Android,user_10569
10913,Android,user_13057
10914,Android,user_13038
10915,Android,user_19256
10916,Android,user_17118
10917,Android,user_12663
10918,Android,user_10147
10919,Android,user_16508
10920,Android,user_11769
10921,Android,user_13188
10922,Android,user_10218
10923,Android,user_15904
10924,Android,user_15201
10925,Android,user_13986
10926,Android,user_15254
10927,Android,user_16510
10928,Android,user_12541
10929,Android,user_18312
10930,Android,user_12327
10931,Android,user_13420
10932,Android,user_15514
10933,Android,user_13673
10934,Android,user_10382
10935,Android,user_10834
10936,Android,user_12027
10937,Android,user_13853
10938,Android,user_10951
10939,Android,user_17668
10940,Android,user_19406
10941,Android,user_12053
10942,Android,user_18961
10943,Android,user_16196
10944,Android,user_11070
10945,Android,user_13926
10946,Android,user_11830
10947,Android,user_14777
10948,Android,user_19146
10949,Android,user_10875
10950,Android,user_17622
10951,Android,user_10440
10952,Android,user_18990
10953,Android,user_17322
10954,Android,user_14154
10955,Android,user_10096
10956,Android,user_12425
10957,Android,user_10413
10958,Android,user_10049
10959,Android,user_15557
10960,Android,user_10458
10961,Android,user_19075
10962,Android,user_15412
10963,Android,user_13746
10964,Android,user_17422
10965,Android,user_18881
10966,Android,user_18611
10967,Android,user_18402
10968,Android,user_11642
10969,Android,user_11056
10970,Android,user_16249
10971,Android,user_16921
10972,Android,user_11556
10973,Android,user_11151
10974,Android,user_16426
10975,Android,user_13860
10976,Android,user_18673
10977,Android,user_13151
10978,Android,user_18147
10979,Android,user_14572
10980,Android,user_14343
10981,Android,user_12149
10982,Android,user_10921
10983,Android,user_15034
10984,Android,user_16567
10985,Android,user_14615
10986,Android,user_16816
10987,Android,user_10032
10988,Android,user_13350
10989,Android,user_12433
10990,Android,user_13890
10991,Android,user_17544
10992,Android,user_18753
10993,Android,user_18665
10994,Android,user_14351
10995,Android,user_11718
10996,Android,user_15967
10997,Android,user_11832
10998,Android,user_11126
10999,Android,user_14627
11000,Android,user_10289
11001,Android,user_18326
11002,Android,user_19226
11003,Android,user_18035
11004,Android,user_13408
11005,Android,user_17015
11006,Android,user_15376
11007,Unknown,user_19056
11008,Apple,user_7036
11009,Apple,user_2616
11010,Apple,user_790
11011,Apple,user_3375
11012,Apple,user_3396
11013,Apple,user_34
11014,Apple,user_1767
11015,Apple,user_150
11016,Apple,user_8243
11017,Apple,user_3102
11018,Apple,user_1375
11019,Apple,user_5933
11020,Apple,user_4574
11021,Apple,user_6436
11022,Apple,user_670
11023,Apple,user_1071
11024,Apple,user_4711
11025,Apple,user_6395
11026,Apple,user_9739
11027,Apple,user_1694
11028,Apple,user_4608
11029,Apple,user_4299
11030,Apple,user_6093
11031,Apple,user_7253
11032,Apple,user_3258
11033,Apple,user_5290
11034,Apple,user_5285
11035,Apple,user_6129
11036,Apple,user_9191
11037,Apple,user_1088
11038,Apple,user_5895
11039,Apple,user_5059
11040,Apple,user_3325
11041,Apple,user_1382
11042,Apple,user_3970
11043,Apple,user_9811
11044,Apple,user_3993
11045,Apple,user_2888
11046,Apple,user_5897
11047,Apple,user_3401
11048,Apple,user_1520
11049,Apple,user_3527
11050,Apple,user_4475
11051,Apple,user_5833
11052,Apple,user_7648
11053,Apple,user_3717
11054,Apple,user_4941
11055,Apple,user_6978
11056,Apple,user_7169
11057,Apple,user_8386
11058,Apple,user_4554
11059,Apple,user_1826
11060,Apple,user_8695
11061,Apple,user_6374
11062,Apple,user_6281
11063,Apple,user_6236
11064,Apple,user_3105
11065,Apple,user_4037
11066,Apple,user_6789
11067,Apple,user_3728
11068,Apple,user_2601
11069,Apple,user_6509
11070,Apple,user_8459
11071,Apple,user_5459
11072,Apple,user_3860
11073,Apple,user_7121
11074,Apple,user_6119
11075,Apple,user_960
11076,Apple,user_4805
11077,Apple,user_9995
11078,Apple,user_8842
11079,Apple,user_7669
11080,Apple,user_7978
11081,Apple,user_2313
11082,Apple,user_562
11083,Apple,user_2591
11084,Apple,user_6961
11085,Apple,user_4965
11086,Apple,user_8815
11087,Apple,user_5447
11088,Apple,user_9029
11089,Apple,user_9901
11090,Apple,user_5761
11091,Apple,user_4493
11092,Apple,user_1359
11093,Apple,user_9875
11094,Apple,user_8442
11095,Apple,user_326
11096,Apple,user_1091
11097,Apple,user_5828
11098,Apple,user_3436
11099,Apple,user_5451
11100,Apple,user_6540
11101,Apple,user_5340
11102,Apple,user_11827
11103,Apple,user_18746
11104,Apple,user_15880
11105,Apple,user_17772
11106,Apple,user_13540
11107,Apple,user_14234
11108,Apple,user_10563
11109,Apple,user_16566
11110,Apple,user_13818
11111,Apple,user_10897
11112,Apple,user_15508
11113,Apple,user_10755
11114,Apple,user_17849
11115,Apple,user_15607
11116,Apple,user_18453
11117,Apple,user_17873
11118,Apple,user_14126
11119,Apple,user_15458
11120,Apple,user_17069
11121,Apple,user_17120
11122,Apple,user_13511
11123,Apple,user_10886
11124,Apple,user_19241
11125,Apple,user_17152
11126,Apple,user_18895
11127,Apple,user_14804
11128,Apple,user_13616
11129,Apple,user_18272
11130,Apple,user_11641
11131,Apple,user_11931
11132,Apple,user_13373
11133,Apple,user_16648
11134,Apple,user_13394
11135,Apple,user_11012
11136,Apple,user_11945
11137,Apple,user_11974
11138,Apple,user_14206
11139,Apple,user_15377
11140,Apple,user_12222
11141,Apple,user_16197
11142,Apple,user_11719
11143,Apple,user_10946
11144,Apple,user_18528
11145,Apple,user_17773
11146,Apple,user_13334
11147,Apple,user_17497
11148,Apple,user_11696
11149,Apple,user_11017
11150,Apple,user_16722
11151,Apple,user_15061
11152,Apple,user_12893
11153,Apple,user_11638
11154,Apple,user_12564
11155,Apple,user_10435
11156,Apple,user_11135
11157,Apple,user_16368
11158,Apple,user_15437
11159,Apple,user_10485
11160,Apple,user_18553
11161,Apple,user_14127
11162,Apple,user_13453
11163,Apple,user_13856
11164,Apple,user_14189
11165,Apple,user_18732
11166,Apple,user_16464
11167,Apple,user_11490
11168,Apple,user_19182
11169,Apple,user_18849
11170,Apple,user_16401
11171,Apple,user_18937
11172,Apple,user_16702
11173,Apple,user_13269
11174,Apple,user_18373
11175,Apple,user_15527
11176,Apple,user_18601
11177,Apple,user_17593
11178,Apple,user_12941
11179,Apple,user_14624
11180,Apple,user_10346
11181,Apple,user_16655
11182,Apple,user_12270
11183,Apple,user_13044
11184,Apple,user_10555
11185,Apple,user_17724
11186,Apple,user_10199
11187,Apple,user_14866
11188,Apple,user_16689
11189,Apple,user_10456
11190,Apple,user_13074
11191,Apple,user_14563
11192,Apple,user_10586
11193,Apple,user_16094
11194,Apple,user_17897
11195,Apple,user_18864
11196,Android,user_5777
11197,Android,user_341
11198,Android,user_3266
11199,Android,user_3154
11200,Android,user_4959
11201,Android,user_6081
11202,Android,user_9146
11203,Android,user_8078
11204,Android,user_9876
11205,Android,user_4542
11206,Android,user_6738
11207,Android,user_9027
11208,Android,user_787
11209,Android,user_3491
11210,Android,user_7372
11211,Android,user_2548
11212,Android,user_3874
11213,Android,user_5921
11214,Android,user_2850
11215,Android,user_8741
11216,Android,user_2889
11217,Android,user_1254
11218,Android,user_9890
11219,Android,user_5520
11220,Android,user_8001
11221,Android,user_4685
11222,Android,user_1564
11223,Android,user_712
11224,Android,user_7186
11225,Android,user_5525
11226,Android,user_4284
11227,Android,user_3240
11228,Android,user_9775
11229,Android,user_7907
11230,Android,user_2776
11231,Android,user_619
11232,Android,user_6814
11233,Android,user_6357
11234,Android,user_8304
11235,Android,user_689
11236,Android,user_1983
11237,Android,user_3922
11238,Android,user_5189
11239,Android,user_6255
11240,Android,user_4380
11241,Android,user_2853
11242,Android,user_2851
11243,Android,user_5931
11244,Android,user_5349
11245,Android,user_5062
11246,Android,user_1514
11247,Android,user_9433
11248,Android,user_9769
11249,Android,user_8664
11250,Android,user_246
11251,Android,user_5998
11252,Android,user_8118
11253,Android,user_4325
11254,Android,user_5215
11255,Android,user_988
11256,Android,user_5336
11257,Android,user_7035
11258,Android,user_3515
11259,Android,user_5191
11260,Android,user_2783
11261,Android,user_7640
11262,Android,user_7241
11263,Android,user_612
11264,Android,user_7305
11265,Android,user_8338
11266,Android,user_5581
11267,Android,user_3570
11268,Android,user_5311
11269,Android,user_1943
11270,Android,user_4344
11271,Android,user_2708
11272,Android,user_8752
11273,Android,user_9295
11274,Android,user_498
11275,Android,user_7123
11276,Android,user_4593
11277,Android,user_6238
11278,Android,user_3361
11279,Android,user_5541
11280,Android,user_8197
11281,Android,user_3217
11282,Android,user_3014
11283,Android,user_6953
11284,Android,user_8987
11285,Android,user_1649
11286,Android,user_8641
11287,Android,user_4003
11288,Android,user_218
11289,Android,user_4431
11290,Android,user_4777
11291,Android,user_9025
11292,Android,user_2309
11293,Android,user_6323
11294,Android,user_3638
11295,Android,user_9839
11296,Android,user_5362
11297,Android,user_9016
11298,Android,user_6663
11299,Android,user_7216
11300,Android,user_6832
11301,Android,user_8495
11302,Android,user_5254
11303,Android,user_9003
11304,Android,user_9937
11305,Android,user_49
11306,Android,user_5418
11307,Android,user_6341
11308,Android,user_8965
11309,Android,user_941
11310,Android,user_5112
11311,Android,user_7093
11312,Android,user_19268
11313,Android,user_19416
11314,Android,user_13556
11315,Android,user_17057
11316,Android,user_10940
11317,Android,user_16643
11318,Android,user_16280
11319,Android,user_11528
11320,Android,user_12410
11321,Android,user_18078
11322,Android,user_15532
11323,Android,user_15775
11324,Android,user_16721
11325,Android,user_10080
11326,Android,user_17666
11327,Android,user_11059
11328,Android,user_17283
11329,Android,user_16329
11330,Android,user_14407
11331,Android,user_17956
11332,Android,user_11418
11333,Android,user_18758
11334,Android,user_10106
11335,Android,user_18190
11336,Android,user_17672
11337,Android,user_16614
11338,Android,user_12867
11339,Android,user_16638
11340,Android,user_12843
11341,Android,user_17207
11342,Android,user_12474
11343,Android,user_18737
11344,Android,user_14020
11345,Android,user_15104
11346,Android,user_14796
11347,Android,user_10947
11348,Android,user_12743
11349,Android,user_16569
11350,Android,user_11378
11351,Android,user_16193
11352,Android,user_17476
11353,Android,user_16624
11354,Android,user_14141
11355,Android,user_13160
11356,Android,user_10053
11357,Android,user_17341
11358,Android,user_14601
11359,Android,user_18876
11360,Android,user_17969
11361,Android,user_16822
11362,Android,user_13052
11363,Android,user_13132
11364,Android,user_14643
11365,Android,user_13301
11366,Android,user_15939
11367,Android,user_11917
11368,Android,user_16869
11369,Android,user_17581
11370,Android,user_16532
11371,Android,user_12267
11372,Android,user_10633
11373,Android,user_17812
11374,Android,user_10368
11375,Android,user_13414
11376,Android,user_17203
11377,Android,user_18384
11378,Android,user_13128
11379,Android,user_12979
11380,Android,user_16916
11381,Android,user_15423
11382,Android,user_14349
11383,Android,user_15951
11384,Android,user_10922
11385,Android,user_13059
11386,Android,user_12389
11387,Android,user_17466
11388,Android,user_11557
11389,Android,user_17213
11390,Android,user_13708
11391,Android,user_11585
11392,Android,user_12650
11393,Android,user_11277
11394,Android,user_18999
11395,Android,user_13788
11396,Android,user_12457
11397,Android,user_17153
11398,Android,user_18320
11399,Unknown,user_9391
11400,Apple,user_9304
11401,Apple,user_5587
11402,Apple,user_1797
11403,Apple,user_1250
11404,Apple,user_5164
11405,Apple,user_32
11406,Apple,user_9976
11407,Apple,user_7284
11408,Apple,user_7921
11409,Apple,user_6240
11410,Apple,user_5724
11411,Apple,user_145
11412,Apple,user_1163
11413,Apple,user_1386
11414,Apple,user_5813
11415,Apple,user_935
11416,Apple,user_6501
11417,Apple,user_8659
11418,Apple,user_3360
11419,Apple,user_5251
11420,Apple,user_903
11421,Apple,user_2614
11422,Apple,user_1086
11423,Apple,user_5132
11424,Apple,user_6491
11425,Apple,user_6120
11426,Apple,user_5200
11427,Apple,user_3909
11428,Apple,user_1255
11429,Apple,user_3495
11430,Apple,user_9405
11431,Apple,user_513
11432,Apple,user_6562
11433,Apple,user_471
11434,Apple,user_2811
11435,Apple,user_3965
11436,Apple,user_4727
11437,Apple,user_1986
11438,Apple,user_8931
11439,Apple,user_9658
11440,Apple,user_1653
11441,Apple,user_2879
11442,Apple,user_2015
11443,Apple,user_9645
11444,Apple,user_9659
11445,Apple,user_5359
11446,Apple,user_7668
11447,Apple,user_9042
11448,Apple,user_7240
11449,Apple,user_2343
11450,Apple,user_4713
11451,Apple,user_4101
11452,Apple,user_1442
11453,Apple,user_7319
11454,Apple,user_6726
11455,Apple,user_6533
11456,Apple,user_8314
11457,Apple,user_2430
11458,Apple,user_6175
11459,Apple,user_8004
11460,Apple,user_6161
11461,Apple,user_7353
11462,Apple,user_8140
11463,Apple,user_8954
11464,Apple,user_3604
11465,Apple,user_5795
11466,Apple,user_6560
11467,Apple,user_5225
11468,Apple,user_5547
11469,Apple,user_4479
11470,Apple,user_857
11471,Apple,user_8943
11472,Apple,user_2069
11473,Apple,user_2678
11474,Apple,user_7905
11475,Apple,user_3285
11476,Apple,user_1329
11477,Apple,user_4466
11478,Apple,user_4226
11479,Apple,user_6987
11480,Apple,user_5367
11481,Apple,user_7232
11482,Apple,user_8212
11483,Apple,user_2786
11484,Apple,user_6858
11485,Apple,user_9944
11486,Apple,user_5438
11487,Apple,user_5352
11488,Apple,user_530
11489,Apple,user_6676
11490,Apple,user_9180
11491,Apple,user_6479
11492,Apple,user_7139
11493,Apple,user_4112
11494,Apple,user_4245
11495,Apple,user_6623
11496,Apple,user_8073
11497,Apple,user_3319
11498,Apple,user_718
11499,Apple,user_9346
11500,Apple,user_18466
11501,Apple,user_11800
11502,Apple,user_10151
11503,Apple,user_16940
11504,Apple,user_16051
11505,Apple,user_12831
11506,Apple,user_17105
11507,Apple,user_14525
11508,Apple,user_12403
11509,Apple,user_18333
11510,Apple,user_13763
11511,Apple,user_19084
11512,Apple,user_14886
11513,Apple,user_10276
11514,Apple,user_13783
11515,Apple,user_12141
11516,Apple,user_13499
11517,Apple,user_12125
11518,Apple,user_14488
11519,Apple,user_12592
11520,Apple,user_15150
11521,Apple,user_17084
11522,Apple,user_17752
11523,Apple,user_15893
11524,Apple,user_14691
11525,Apple,user_10564
11526,Apple,user_16351
11527,Apple,user_14318
11528,Apple,user_16417
11529,Apple,user_17286
11530,Apple,user_11404
11531,Apple,user_19230
11532,Apple,user_16465
11533,Apple,user_11241
11534,Apple,user_18613
11535,Apple,user_16993
11536,Apple,user_18014
11537,Apple,user_19191
11538,Apple,user_10707
11539,Apple,user_10784
11540,Apple,user_17909
11541,Apple,user_12930
11542,Apple,user_14833
11543,Apple,user_16585
11544,Apple,user_18279
11545,Apple,user_11276
11546,Apple,user_17450
11547,Apple,user_13244
11548,Apple,user_10574
11549,Apple,user_13466
11550,Apple,user_10480
11551,Apple,user_14527
11552,Apple,user_15874
11553,Apple,user_14452
11554,Apple,user_10025
11555,Apple,user_16620
11556,Apple,user_19225
11557,Apple,user_16506
11558,Apple,user_15840
11559,Apple,user_13472
11560,Apple,user_16300
11561,Apple,user_15838
11562,Apple,user_15816
11563,Apple,user_17467
11564,Apple,user_13731
11565,Apple,user_11246
11566,Apple,user_16529
11567,Apple,user_12274
11568,Apple,user_16787
11569,Apple,user_17050
11570,Apple,user_16099
11571,Apple,user_17981
11572,Apple,user_14532
11573,Apple,user_14579
11574,Apple,user_19276
11575,Apple,user_19069
11576,Apple,user_10575
11577,Apple,user_12683
11578,Apple,user_13587
11579,Apple,user_16166
11580,Apple,user_17673
11581,Apple,user_16840
11582,Apple,user_12232
11583,Apple,user_17367
11584,Apple,user_12018
11585,Apple,user_17260
11586,Apple,user_14685
11587,Apple,user_18675
11588,Apple,user_14868
11589,Android,user_6667
11590,Android,user_2050
11591,Android,user_7538
11592,Android,user_5882
11593,Android,user_1718
11594,Android,user_9246
11595,Android,user_7578
11596,Android,user_5061
11597,Android,user_475
11598,Android,user_9110
11599,Android,user_8966
11600,Android,user_6177
11601,Android,user_8092
11602,Android,user_9985
11603,Android,user_5619
11604,Android,user_4090
11605,Android,user_8165
11606,Android,user_9489
11607,Android,user_4462
11608,Android,user_2206
11609,Android,user_1885
11610,Android,user_5080
11611,Android,user_5085
11612,Android,user_7404
